epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.010218303814968641,0.39705882352941174,0.0
0,192.35960578918457,0.003488219862245373,0.8988822343453512,0.0,0.0033280984498560424,0.7334558823529412,0.0
1,384.1833689212799,0.0019165811353847749,0.9512126423149911,0.0,0.004201699520789963,0.7352941176470589,0.0
2,575.6421828269958,0.001359541111739386,0.965785104364328,0.0,0.0036407689605017796,0.7389705882352942,0.0
3,767.3773858547211,0.0010280127977995216,0.974368477229601,0.0,0.004184388261124053,0.7426470588235295,0.0
4,959.5627796649933,0.0007923177633220206,0.9794680977229607,0.0,0.004211055060081623,0.7389705882352942,0.0
5,1151.6704230308533,0.0006177368693835602,0.9835151802656555,0.0,0.005865322148619111,0.7362132352941176,0.0
-1,1151.6704230308533,0.0006177368693835602,0.9835151802656555,0.0,0.0101653891889488,0.42922794117647056,0.0
0,192.1745023727417,0.004150408236296632,0.8788691888045542,0.0,0.0038367622696301516,0.7169117647058825,0.0
1,383.9311339855194,0.0023127672559823797,0.9401832305502851,0.0,0.0039919058874468595,0.7233455882352942,0.0
2,575.8361339569092,0.0016369573227485528,0.9583876897533198,0.0,0.004884680335902993,0.7187500000000001,0.0
3,767.9911510944366,0.0012751737982222451,0.9679939516129027,0.0,0.004281582824392792,0.729779411764706,0.0
